movieId,title,content
4683,"Wizard, The",adventure children comedy drama
4686,Weekend at Bernie's II,adventure comedy
4687,Billy Liar,comedy
4688,Black Robe,adventure drama in netflix queue
4689,"Cat o' Nine Tails, The (Gatto a nove code, Il)",mystery thriller
4690,"Cotton Club, The",crime musical
4695,Who'll Stop the Rain,crime drama
4697,Basket Case,comedy horror
4699,Original Sin,drama romance thriller
4700,"Princess Diaries, The",children comedy romance
4701,Rush Hour 2,action comedy
4703,Chocolat,drama
4704,Hatari!,adventure comedy
4705,"Cage aux Folles, La",comedy
4708,Marat/Sade,drama musical reciprocal spectator
4709,Paint Your Wagon,comedy musical western
4710,"Shootist, The",drama western
4711,Theremin: An Electronic Odyssey,documentary
4713,Altered States,drama sci fi
4714,Any Which Way You Can,comedy
4715,"Awakening, The",horror
4717,"Battle Creek Brawl (Big Brawl, The)",action comedy
4718,American Pie 2,comedy
4719,Osmosis Jones,action animation comedy crime drama romance thriller
4720,"Others, The",drama horror mystery thriller
4721,American Outlaws,action comedy western
4722,All Over the Guy,comedy
4723,"Deep End, The",drama
4725,Session 9,horror thriller mental hospital psychology suspense well done
4727,Captain Corelli's Mandolin,drama romance war
4728,Rat Race,comedy
4732,Bubble Boy,comedy
4733,"Curse of the Jade Scorpion, The",comedy
4734,Jay and Silent Bob Strike Back,adventure comedy
4735,Ghosts of Mars,horror sci fi thriller
4736,Summer Catch,comedy drama romance
4738,Happy Accidents,romance sci fi
4740,Maybe Baby,comedy romance
4741,Together (Tillsammans),comedy drama romance
4743,Tortilla Soup,comedy romance
4744,Jeepers Creepers,horror
4745,O,drama
4748,3 Ninjas,action children comedy
4749,3 Ninjas Kick Back,action children comedy
4750,3 Ninjas Knuckle Up,action children
4754,"Wicker Man, The",drama horror mystery thriller
4756,"Musketeer, The",action adventure drama romance
4757,Rock Star,comedy drama musical
4759,Two Can Play That Game,comedy drama
4765,L.I.E.,drama
4766,"Our Lady of the Assassins (Virgen de los sicarios, La)",crime drama romance
4769,Into the Arms of Strangers: Stories of the Kindertransport,documentary
4770,"Glass House, The",thriller
4771,Hardball,drama
4772,Dinner Rush,drama
4773,Haiku Tunnel,comedy
4774,Big Trouble,comedy crime
4775,Glitter,drama musical romance
4776,Training Day,crime drama thriller
4777,"American Astronaut, The",comedy musical sci fi
4780,Liam,drama
4782,Sidewalks of New York,comedy romance
4783,"Endurance: Shackleton's Legendary Antarctic Expedition, The",documentary
4784,"French Lieutenant's Woman, The",drama
4785,"Great Silence, The (Grande silenzio, Il)",drama western
4786,"Legend of Hell House, The",horror thriller
4787,Little Man Tate,drama prodigies
4788,Moscow Does Not Believe in Tears (Moskva slezam ne verit),drama romance
4789,Phantom of the Paradise,comedy fantasy horror musical thriller
4792,13 Ghosts,horror
4794,Opera,crime horror mystery
4795,Father Goose,adventure comedy romance war
4796,"Grass Is Greener, The",comedy romance
4798,Indiscreet,comedy romance
4799,"It's a Mad, Mad, Mad, Mad World",action adventure comedy crime
4800,King Solomon's Mines,action adventure drama romance thriller
4801,"Little Foxes, The",drama family
4802,Operation Petticoat,action comedy romance war
4803,Play Misty for Me,drama thriller
4804,Pocketful of Miracles,comedy drama
4808,"Vanishing, The",mystery thriller remake
4809,Silkwood,drama nuclear disaster union
4810,I Never Promised You a Rose Garden,drama
4811,Quadrophenia,drama musical
4812,SpaceCamp,adventure sci fi nasa space
4813,When Worlds Collide,sci fi
4814,Don't Say a Word,thriller
4815,Hearts in Atlantis,drama
4816,Zoolander,comedy ben stiller comedy david bowie goofy mindless one liners will ferrell
4818,Extreme Days,action adventure comedy drama
4821,Joy Ride,adventure thriller
4822,Max Keeble's Big Move,children comedy
4823,Serendipity,comedy romance wedding
4825,"Swamp, The (Ciénaga, La)",comedy drama
4826,"Big Red One, The",action adventure drama war
4827,"Boogeyman, The",horror
4828,"Party, The (Boum, La)",comedy romance
4830,Brubaker,crime drama
4831,Can't Stop the Music,comedy musical
4833,"Changeling, The",horror mystery thriller
4835,Coal Miner's Daughter,drama loretta lynn
4836,"Competition, The",drama romance
4840,"Last Metro, The (Dernier métro, Le)",drama romance
4844,Bandits,comedy crime romance
4845,Corky Romano,comedy crime
4846,Iron Monkey (Siu nin Wong Fei-hung ji: Tit Ma Lau),action comedy
4847,Fat Girl (À ma soeur!),drama
4848,Mulholland Drive,crime drama film noir mystery thriller
4849,My First Mister,comedy drama
4850,Spriggan (Supurigan),action animation sci fi
4852,Bones,horror
4855,Dirty Harry,action crime thriller
4857,Fiddler on the Roof,drama musical judaism tradition
4860,Making the Grade,comedy
4862,Not Without My Daughter,drama
4863,Female Trouble,comedy crime
4864,Titanica,documentary imax
4865,From Hell,crime horror mystery thriller
4866,"Last Castle, The",action
4867,Riding in Cars with Boys,comedy drama
4871,Focus,drama
4873,Waking Life,animation drama fantasy
4874,K-PAX,drama fantasy mystery sci fi aliens psychiatrist
4876,Thirteen Ghosts (a.k.a. Thir13en Ghosts),horror thriller
4877,Better Than Sex,comedy romance
4878,Donnie Darko,drama mystery sci fi thriller atmospheric cult film dreamlike hallucinatory psychological surreal time travel jake gyllenhaal mental illness psychology social commentary teen thought provoking cerebral enigmatic mindfuck philosophy quirky weird
4879,High Heels and Low Lifes,action comedy crime drama
4880,Life as a House,drama
4881,"Man Who Wasn't There, The",crime drama coen brothers
4883,"Town is Quiet, The (Ville est tranquille, La)",drama
4885,Domestic Disturbance,thriller
4886,"Monsters, Inc.",adventure animation children comedy fantasy
4887,"One, The",action sci fi thriller
4888,Tape,drama
4889,Heist,crime drama
4890,Shallow Hal,comedy fantasy romance
4893,When a Stranger Calls,horror thriller
4896,Harry Potter and the Sorcerer's Stone (a.k.a. Harry Potter and the Philosopher's Stone),adventure children fantasy everything you want is here alan rickman harry potter humorous magic wizards
4898,Novocaine,comedy crime mystery thriller
4899,Black Knight,adventure comedy fantasy
4900,Out Cold,comedy
4901,Spy Game,action crime drama thriller
4902,"Devil's Backbone, The (Espinazo del diablo, El)",drama fantasy horror thriller war ghosts
4903,In the Bedroom,drama
4909,"Incredible Shrinking Woman, The",comedy sci fi
4911,Jabberwocky,adventure comedy fantasy
4912,Funny Girl,drama musical romance
4914,Breathless (À bout de souffle),crime drama romance
4915,"Beastmaster, The",action adventure fantasy
4916,Midway,drama war
4917,MacArthur,drama
4919,Subway,crime drama romance thriller
4920,"Now, Voyager",drama romance psychology
4921,Little Women,drama romance
4925,"Cheap Detective, The",comedy
4926,Everybody's Famous! (Iedereen beroemd!),comedy drama musical
4927,"Last Wave, The",fantasy mystery thriller
4928,That Obscure Object of Desire (Cet obscur objet du désir),drama
4929,"Toy, The",comedy
4932,Dressed to Kill,mystery thriller
4936,Fame,drama musical
4939,"Final Countdown, The",action sci fi
4941,Flash Gordon,action adventure sci fi
4942,"Angry Red Planet, The",sci fi
4945,"Enforcer, The",crime
4946,"Eye for an Eye, An",action crime thriller
4947,"Gauntlet, The",action
4951,Lord of the Flies,adventure drama thriller
4952,Morons From Outer Space,comedy sci fi
4953,"People That Time Forgot, The",adventure sci fi
4954,Ocean's Eleven (a.k.a. Ocean's 11),comedy crime
4956,"Stunt Man, The",action adventure comedy drama romance thriller
4957,Sudden Impact,crime thriller
4958,Behind Enemy Lines,action drama war
4959,"Affair of the Necklace, The",drama
4961,Pornstar: The Legend of Ron Jeremy,documentary
4962,Texas Rangers,adventure western
4963,Ocean's Eleven,crime thriller heist
4964,Baran,adventure drama romance
4965,"Business of Strangers, The",action drama thriller
4966,"Incredible Shrinking Man, The",sci fi thriller
4967,No Man's Land,drama war
4969,And Then There Were None,crime mystery in netflix queue
4970,"Blue Angel, The (Blaue Engel, Der)",drama nightclub singers
4971,Moscow on the Hudson,comedy drama
4973,"Amelie (Fabuleux destin d'Amélie Poulain, Le)",comedy romance whimsical
4974,Not Another Teen Movie,comedy
4975,Vanilla Sky,mystery romance sci fi thriller
4976,Iris,drama
4977,Kandahar (Safar e Ghandehar),drama
4978,Lantana,drama mystery thriller
4979,"Royal Tenenbaums, The",comedy drama new york
4980,Bill & Ted's Bogus Journey,adventure comedy fantasy sci fi time travel
4981,Clockwise,comedy
4985,Sheena,action adventure fantasy
4987,Spacehunter: Adventures in the Forbidden Zone,action adventure sci fi
4988,White Water Summer,adventure
4989,How High,comedy
4990,Jimmy Neutron: Boy Genius,adventure animation children comedy
4991,Joe Somebody,comedy drama romance
4992,Kate & Leopold,comedy romance
4993,"Lord of the Rings: The Fellowship of the Ring, The",adventure fantasy fantasy high fantasy magic mythology tolkien wizards tolkein
4994,"Majestic, The",comedy drama romance
4995,"Beautiful Mind, A",drama romance mathematics
4998,"Defiant Ones, The",adventure crime drama thriller racism
5004,"Party, The",comedy
5007,Topkapi,adventure comedy thriller
5008,Witness for the Prosecution,drama mystery thriller agatha christie court
5009,Ali,drama
5010,Black Hawk Down,action drama war
5011,Charlotte Gray,drama romance
5012,Yentl,drama musical romance cross dressing judaism
5013,Gosford Park,comedy drama mystery
5014,I Am Sam,drama
5015,Monster's Ball,drama romance race
5016,"Shipping News, The",drama
5021,Murder by Death,comedy crime mystery thriller
5023,"Waterdance, The",drama
5025,Orange County,comedy
5026,"Brotherhood of the Wolf (Pacte des loups, Le)",action mystery thriller
5027,Another 48 Hrs.,action comedy crime drama thriller
5028,What Time Is It There? (Ni neibian jidian),drama
5033,"Russia House, The",drama thriller
5034,"Truly, Madly, Deeply",drama romance ghost
5039,Dragonslayer,action adventure fantasy
5040,Conan the Destroyer,action adventure fantasy
5041,Fire and Ice,animation fantasy
5046,Impostor,action drama sci fi thriller
5047,Kung Pow: Enter the Fist,action comedy
5048,Snow Dogs,adventure children comedy
5049,48 Hrs.,action comedy crime drama
5051,Italian for Beginners (Italiensk for begyndere),comedy drama romance
5053,Blankman,comedy
5054,Brainstorm,sci fi thriller
5055,Dragon: The Bruce Lee Story,action drama
5059,Little Dieter Needs to Fly,documentary
5060,M*A*S*H (a.k.a. MASH),comedy drama war
5062,Seconds,mystery sci fi thriller
5063,One-Eyed Jacks,western
5064,The Count of Monte Cristo,action adventure drama thriller dumas revenge remake
5065,"Mothman Prophecies, The",drama fantasy horror mystery thriller
5066,"Walk to Remember, A",drama romance
5068,Beijing Bicycle (Shiqi sui de dan che),drama
5069,Escaflowne: The Movie (Escaflowne),action adventure animation drama fantasy
5071,Maelström,drama romance
5072,Metropolis,animation sci fi
5073,"Son's Room, The (Stanza del figlio, La)",drama
5074,Storytelling,comedy drama
5075,Waydowntown,comedy
5076,"Adventures of Huck Finn, The",adventure children comedy drama
5077,Cousins,comedy romance
5080,Slackers,comedy
5081,Birthday Girl,drama romance
5083,Rare Birds,comedy drama
5088,"Going Places (Valseuses, Les)",comedy crime drama irreverent
5092,Big Fat Liar,children comedy
5093,Collateral Damage,action thriller
5094,Rollerball,action sci fi
5095,"Scotland, Pa.",comedy crime
5096,Baby's Day Out,comedy
5099,Heidi,children drama
5102,Rookie of the Year,comedy fantasy
5103,"Sandlot, The",children comedy drama
5105,Don't Look Now,drama horror thriller
5106,Crossroads,comedy musical romance
5107,Hart's War,drama war
5108,John Q,crime drama thriller
5109,Return to Never Land,adventure animation children
5110,Super Troopers,comedy crime mystery
5111,"Good Son, The",drama thriller
5112,Last Orders,drama
5113,After the Fox (Caccia alla volpe),comedy crime
5114,"Bad and the Beautiful, The",drama movie business
5116,Designing Woman,comedy
5120,Sleuth,comedy mystery thriller in netflix queue
5121,Stroszek,comedy drama
5127,Dragonfly,drama fantasy mystery romance thriller
5128,Queen of the Damned,fantasy horror
5131,How to Kill Your Neighbor's Dog,comedy drama
5134,Mean Machine,comedy drama
5135,Monsoon Wedding,comedy romance india
5136,Wendigo,drama horror
5137,Scratch,documentary
5139,"Bad News Bears, The",comedy baseball
5146,Vampire Hunter D: Bloodlust (Banpaia hantâ D),animation fantasy horror sci fi
5147,Wild Strawberries (Smultronstället),drama
5151,40 Days and 40 Nights,comedy romance
5152,We Were Soldiers,action drama war
5155,"Big Bird Cage, The",action
5156,"Big Doll House, The",action
5159,Ferngully: The Last Rainforest,animation children comedy musical
5165,Zombie (a.k.a. Zombie 2: The Dead Are Among Us) (Zombi 2),horror
5168,Royal Wedding,comedy musical romance
5170,All About the Benjamins,action comedy crime
5171,"Time Machine, The",action adventure sci fi
5177,"Magnificent Ambersons, The",drama romance
5178,Fun,crime drama
5181,Hangar 18,action sci fi thriller
5187,Hopscotch,comedy
5189,Humanoids from the Deep,horror sci fi
5197,Little Darlings,drama
5198,"Long Good Friday, The",drama thriller
5202,Mon oncle d'Amérique,drama
5205,Motel Hell,comedy horror
5209,Ffolkes,action adventure thriller
5212,"Octagon, The",action
5213,"Oh, God! Book II",comedy religion
5214,"Oh, God!",comedy fantasy
5218,Ice Age,adventure animation children comedy
5219,Resident Evil,action horror sci fi thriller
5220,Showtime,action comedy
5221,Harrison's Flowers,drama
5222,Kissing Jessica Stein,comedy romance
5224,Promises,documentary in netflix queue
5225,And Your Mother Too (Y tu mamá también),drama romance
5226,All the Right Moves,drama romance
5231,Road to Morocco,comedy
5237,Taps,drama
5238,Return of the Secaucus 7,drama in netflix queue
5239,Rude Boy,documentary drama
5240,Running Scared,action drama
5241,Seems Like Old Times,comedy romance
5244,Shogun Assassin,action adventure
5246,Smokey and the Bandit II,action comedy
5247,Smokey and the Bandit,action comedy
5248,Smokey and the Bandit III,action comedy
5250,Stir Crazy,comedy
5254,Blade II,action horror thriller great movie wesley snipes
5255,Sorority Boys,comedy
5256,Stolen Summer,drama
5258,George Washington,drama
5264,Clockstoppers,action adventure sci fi thriller
5265,Death to Smoochy,comedy crime drama
5266,Panic Room,thriller crime
5267,"Rookie, The",drama
5268,No Such Thing,drama fantasy romance
5269,"Piano Teacher, The (La pianiste)",drama
5272,Time Out (L'emploi du temps),drama
5275,Boxcar Bertha,drama
5278,Fraternity Vacation,comedy romance
5279,Impromptu,comedy romance
5282,High Crimes,thriller
5283,National Lampoon's Van Wilder,comedy
5284,Crush,comedy romance
5285,Lucky Break,comedy crime
5288,"Atomic Cafe, The",documentary war
5291,Rashomon (Rashômon),crime drama mystery black and white samurai in netflix queue
5292,Slap Shot,comedy
5293,Changing Lanes,drama thriller
5294,Frailty,crime drama thriller religion
5296,"Sweetest Thing, The",comedy romance
5297,"Cat's Meow, The",drama thriller
5298,Human Nature,comedy romance
5299,My Big Fat Greek Wedding,comedy romance
5300,3:10 to Yuma,action adventure drama thriller western
5303,Joe Versus the Volcano,comedy romance
5304,"Rome, Open City (a.k.a. Open City) (Roma, città aperta)",drama war in netflix queue
